Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month ,Column1
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2021,10,2961," $16,723.00 "," $16,723.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2021,11,2989," $16,891.00 "," $16,891.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2021,12,3381," $19,103.00 "," $19,103.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,1,2919," $16,478.00 "," $16,478.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,2,2569," $14,504.00 "," $14,504.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,3,3157," $17,857.00 "," $17,857.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,4,2891," $16,338.00 "," $16,338.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,5,3122," $17,640.00 "," $17,640.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,6,3059," $17,276.00 "," $17,276.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,7,2646," $14,938.00 "," $14,938.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,8,2940," $16,597.00 "," $16,597.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,9,3038," $17,157.00 "," $17,157.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,10,3150," $17,794.00 "," $17,794.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,11,2982," $16,863.00 "," $16,863.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2022,12,3311," $19,096.00 "," $19,096.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2023,1,3164," $18,865.00 "," $18,865.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2023,2,3045," $18,088.00 "," $18,088.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,Center,2023,3,3024," $17,990.00 "," $17,990.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,1,1225," $6,860.00 "," $6,860.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,2,896," $4,991.00 "," $4,991.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,3,945," $5,306.00 "," $5,306.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,4,721," $4,039.00 "," $4,039.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,5,945," $5,313.00 "," $5,313.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,6,735," $4,116.00 "," $4,116.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,7,714," $3,983.00 "," $3,983.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,8,770," $4,312.00 "," $4,312.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,9,420," $2,373.00 "," $2,373.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,10,595," $3,353.00 "," $3,353.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,11,826," $4,606.00 "," $4,606.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2018,12,756," $4,242.00 "," $4,242.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,1,868," $4,865.00 "," $4,865.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,2,917," $5,124.00 "," $5,124.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,3,777," $4,354.00 "," $4,354.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,4,504," $2,800.00 "," $2,800.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,5,588," $3,290.00 "," $3,290.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,6,630," $3,556.00 "," $3,556.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,7,1071," $6,006.00 "," $6,006.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,8,777," $4,375.00 "," $4,375.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,9,721," $4,032.00 "," $4,032.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,10,945," $5,313.00 "," $5,313.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,11,1554," $8,666.00 "," $8,666.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2019,12,763," $4,291.00 "," $4,291.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,1,840," $4,690.00 "," $4,690.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,2,1008," $5,635.00 "," $5,635.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,3,707," $3,955.00 "," $3,955.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,4,812," $4,550.00 "," $4,550.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,5,1127," $6,300.00 "," $6,300.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,6,1015," $5,684.00 "," $5,684.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,7,1029," $5,740.00 "," $5,740.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,8,728," $4,053.00 "," $4,053.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,9,945," $5,299.00 "," $5,299.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,10,1092," $6,104.00 "," $6,104.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,11,987," $5,523.00 "," $5,523.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2020,12,1085," $6,083.00 "," $6,083.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,1,959," $5,390.00 "," $5,390.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,2,1162," $6,538.00 "," $6,538.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,3,1099," $6,174.00 "," $6,174.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,4,1029," $5,747.00 "," $5,747.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,5,931," $5,236.00 "," $5,236.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,6,903," $5,061.00 "," $5,061.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,7,903," $5,117.00 "," $5,117.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,8,1008," $5,691.00 "," $5,691.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,9,770," $4,361.00 "," $4,361.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,10,826," $4,669.00 "," $4,669.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,11,896," $5,040.00 "," $5,040.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2021,12,644," $3,605.00 "," $3,605.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,1,868," $4,900.00 "," $4,900.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,2,868," $4,914.00 "," $4,914.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,3,840," $4,732.00 "," $4,732.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,4,693," $3,906.00 "," $3,906.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,5,777," $4,389.00 "," $4,389.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,6,1008," $5,684.00 "," $5,684.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,7,854," $4,830.00 "," $4,830.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,8,840," $4,739.00 "," $4,739.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,9,770," $4,368.00 "," $4,368.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,10,1085," $6,146.00 "," $6,146.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,11,1043," $5,880.00 "," $5,880.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2022,12,1057," $6,104.00 "," $6,104.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2023,1,1218," $7,252.00 "," $7,252.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2023,2,1197," $7,098.00 "," $7,098.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,North,2023,3,1302," $7,770.00 "," $7,770.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,1,1141," $6,398.00 "," $6,398.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,2,658," $3,668.00 "," $3,668.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,3,749," $4,200.00 "," $4,200.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,4,749," $4,193.00 "," $4,193.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,5,357," $1,981.00 "," $1,981.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,6,826," $4,613.00 "," $4,613.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,7,553," $3,101.00 "," $3,101.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,8,665," $3,710.00 "," $3,710.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,9,672," $3,738.00 "," $3,738.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,10,1050," $5,859.00 "," $5,859.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,11,420," $2,366.00 "," $2,366.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2018,12,602," $3,402.00 "," $3,402.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,1,833," $4,662.00 "," $4,662.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,2,714," $4,004.00 "," $4,004.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,3,882," $4,928.00 "," $4,928.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,4,560," $3,129.00 "," $3,129.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,5,378," $2,128.00 "," $2,128.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,6,658," $3,682.00 "," $3,682.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,7,441," $2,478.00 "," $2,478.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,8,672," $3,759.00 "," $3,759.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,9,385," $2,142.00 "," $2,142.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,10,392," $2,191.00 "," $2,191.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,11,511," $2,863.00 "," $2,863.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2019,12,434," $2,429.00 "," $2,429.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,1,434," $2,464.00 "," $2,464.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,2,567," $3,192.00 "," $3,192.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,3,693," $3,850.00 "," $3,850.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,4,539," $2,996.00 "," $2,996.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,5,322," $1,806.00 "," $1,806.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,6,525," $2,933.00 "," $2,933.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,7,462," $2,569.00 "," $2,569.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,8,392," $2,184.00 "," $2,184.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,9,560," $3,122.00 "," $3,122.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,10,553," $3,094.00 "," $3,094.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,11,532," $2,954.00 "," $2,954.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2020,12,609," $3,437.00 "," $3,437.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,1,532," $2,968.00 "," $2,968.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,2,630," $3,528.00 "," $3,528.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,3,630," $3,535.00 "," $3,535.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,4,392," $2,198.00 "," $2,198.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,5,406," $2,289.00 "," $2,289.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,6,343," $1,932.00 "," $1,932.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,7,609," $3,437.00 "," $3,437.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,8,539," $3,031.00 "," $3,031.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,9,336," $1,876.00 "," $1,876.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,10,350," $1,960.00 "," $1,960.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,11,294," $1,645.00 "," $1,645.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2021,12,504," $2,863.00 "," $2,863.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,1,497," $2,807.00 "," $2,807.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,2,406," $2,324.00 "," $2,324.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,3,504," $2,849.00 "," $2,849.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,4,392," $2,205.00 "," $2,205.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,5,553," $3,129.00 "," $3,129.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,6,392," $2,240.00 "," $2,240.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,7,315," $1,771.00 "," $1,771.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,8,350," $1,967.00 "," $1,967.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,9,588," $3,325.00 "," $3,325.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,10,385," $2,198.00 "," $2,198.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,11,546," $3,094.00 "," $3,094.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2022,12,609," $3,542.00 "," $3,542.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2023,1,609," $3,633.00 "," $3,633.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2023,2,469," $2,758.00 "," $2,758.00 "
Shampoo,Volumizing,GreenLeaf Distributors,Sheen,South,2023,3,623," $3,724.00 "," $3,724.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,1,221599," $1,170,659.00 "," $117,065.90 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,2,162519," $856,114.00 "," $856,114.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,3,231091," $1,220,422.00 "," $122,042.20 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,4,222747," $1,175,608.00 "," $117,560.80 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,5,231364," $1,220,723.00 "," $122,072.30 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,6,233919," $1,240,337.00 "," $124,033.70 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,7,217021," $1,152,550.00 "," $115,255.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,8,209244," $1,107,148.00 "," $110,714.80 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,9,197435," $1,044,848.00 "," $104,484.80 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,10,219037," $1,163,540.00 "," $116,354.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,11,190925," $1,017,296.00 "," $101,729.60 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2018,12,192220," $1,021,601.00 "," $102,160.10 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,1,200389," $1,064,336.00 "," $106,433.60 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,2,179305," $951,202.00 "," $951,202.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,3,182616," $970,893.00 "," $970,893.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,4,196581," $1,049,790.00 "," $104,979.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,5,197771," $1,058,953.00 "," $105,895.30 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,6,191275," $1,019,690.00 "," $101,969.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,7,190939," $1,019,277.00 "," $101,927.70 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,8,174433," $931,385.00 "," $931,385.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,9,164367," $876,169.00 "," $876,169.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,10,208691," $1,121,519.00 "," $112,151.90 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,11,189945," $1,023,512.00 "," $102,351.20 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2019,12,187467," $1,007,363.00 "," $100,736.30 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,1,188447," $1,011,038.00 "," $101,103.80 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,2,165830," $888,643.00 "," $888,643.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,3,251671," $1,344,672.00 "," $134,467.20 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,4,212947," $1,148,301.00 "," $114,830.10 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,5,169659," $909,006.00 "," $909,006.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,6,185689," $996,121.00 "," $996,121.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,7,211022," $1,130,829.00 "," $113,082.90 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,8,164276," $881,377.00 "," $881,377.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,9,175231," $940,023.00 "," $940,023.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,10,200872," $1,081,878.00 "," $108,187.80 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,11,179795," $969,087.00 "," $969,087.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2020,12,188748," $1,019,942.00 "," $101,994.20 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,1,169785," $920,871.00 "," $920,871.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,2,159992," $869,729.00 "," $869,729.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,3,188405," $1,024,842.00 "," $102,484.20 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,4,181279," $989,226.00 "," $989,226.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,5,178171," $983,227.00 "," $983,227.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,6,199220," $1,099,658.00 "," $109,965.80 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,7,201789," $1,114,498.00 "," $111,449.80 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,8,180131," $996,002.00 "," $996,002.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,9,185605," $1,025,395.00 "," $102,539.50 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,10,199983," $1,106,812.00 "," $110,681.20 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,11,190911," $1,055,684.00 "," $105,568.40 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2021,12,189945," $1,050,896.00 "," $105,089.60 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,1,171115," $943,614.00 "," $943,614.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,2,154763," $856,037.00 "," $856,037.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,3,188125," $1,038,387.00 "," $103,838.70 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,4,171045," $949,886.00 "," $949,886.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,5,175329," $981,169.00 "," $981,169.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,6,171731," $968,065.00 "," $968,065.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,7,167951," $954,982.00 "," $954,982.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,8,162393," $940,996.00 "," $940,996.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,9,163772," $1,001,987.00 "," $100,198.70 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,10,154945," $950,474.00 "," $950,474.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,11,159390," $981,561.00 "," $981,561.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2022,12,162666," $999,621.00 "," $999,621.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2023,1,152838," $939,323.00 "," $939,323.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2023,2,151599," $931,868.00 "," $931,868.00 "
Shampoo,Volumizing,HealthMax,Starbust,Center,2023,3,176295," $1,112,524.00 "," $111,252.40 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,1,61187," $331,380.00 "," $331,380.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,2,52402," $283,311.00 "," $283,311.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,3,65597," $355,740.00 "," $355,740.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,4,51464," $277,396.00 "," $277,396.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,5,62314," $335,125.00 "," $335,125.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,6,62321," $338,121.00 "," $338,121.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,7,61327," $333,193.00 "," $333,193.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,8,57827," $313,159.00 "," $313,159.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,9,52472," $284,193.00 "," $284,193.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,10,68733," $371,301.00 "," $371,301.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,11,54432," $295,589.00 "," $295,589.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2018,12,57078," $310,548.00 "," $310,548.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2019,1,56175," $304,346.00 "," $304,346.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2019,2,52787," $287,504.00 "," $287,504.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2019,3,54768," $298,599.00 "," $298,599.00 "
Shampoo,Volumizing,HealthMax,Starbust,North,2019,4,52234," $285,957.00 "," $285,957.00 "
